1.09592,
1.00972,
1.08689,
1.16439,
1.27747,
0.984571,
1.29603,
1.3198,
1.32261,
1.04523,
1.20776,
0.943261,
0.967764,
0.968855,
1.19496,
0.958672,
1.20669,
1.12443,
1.22229,
1.1735,
1.0509,
1.02554,
1.10075,
1.19601,
0.897269,
1.01177,
1.24844,
1.16843,
1.08502,
1.21155,
1.04026,
1.2437,
1.3187,
1.4535,
0.991539,
1.16511,
0.952562,
1.00777,
1.05513,
1.05932,
1.10126,
0.999586,
0.857281,
1.22417,
1.09206,
1.00658,
1.35025,
1.06794,
1.20386,
1.05266,
1.14734,
1.02926,
1.18338,
1.25326,
1.26074,
1.09872,
1.27214,
1.34792,
1.34315,
1.26615,
1.10845,
1.14799,
1.15049,
1.41478,
1.14945,
1.22443,
1.08189,
1.00577,
0.983052,
1.1963,
1.10342,
1.07846,
1.43806,
1.21971,
0.984293,
0.928139,
1.10393,
0.966373,
1.02206,
0.942582,
0.94558,
0.969838,
0.981452,
0.967184,
1.04965,
1.1648,
1.05517,
1.05621,
0.975959,
0.986428,
0.971853,
1.10533,
1.10542,
1.14941,
1.0041,
1.21714,
1.15867,
1.19487,
1.05225,
1.10845,
1.27555,
1.12416,
1.19843,
1.40036,
1.29053,
1.21649,
1.24775,
1.32264,
1.20602,
0.956323,
0.996751,
1.00976,
1.04134,
1.43853,
1.14098,
1.11599,
1.07171,
1.09075,
1.2254,
1.03238,
1.30501,
1.18146,
1.14235,
1.13164,
1.20458,
1.19105,
0.975007,
1.14057,
0.972096,
0.99883,
1.04436,
1.10509,
1.16335,
1.0701,
1.05175,
1.00769,
1.2754,
0.996054,
0.997613,
1.07364,
0.995161,
1.04042,
1.17235,
1.02468,
0.958767,
0.994507,
1.04883,
0.942941,
1.20562,
1.1286,
1.02465,
0.881462,
0.91547,
0.946616,
0.948663,
1.02909,
1.23255,
1.07305,
1.11433,
1.14251,
1.45303,
1.21423,
1.39705,
