0.446933,
0.42154,
0.402743,
0.413222,
0.416111,
0.470499,
0.418956,
0.430574,
0.47976,
0.414024,
0.403732,
0.410504,
0.411907,
0.458764,
0.409856,
0.404425,
0.412973,
0.431977,
0.394877,
0.397114,
0.465081,
0.500389,
0.484266,
0.476963,
0.468672,
0.487593,
0.477701,
0.474629,
0.485746,
0.444025,
0.427738,
0.442419,
0.419194,
0.413771,
0.395933,
0.425408,
0.395528,
0.403616,
0.468358,
0.504781,
0.481787,
0.458091,
0.457923,
0.479666,
0.464571,
0.449081,
0.429658,
0.494271,
0.440966,
0.416002,
0.426748,
0.440318,
0.412115,
0.407375,
0.420965,
0.458055,
0.448506,
0.433817,
0.447224,
0.430954,
0.518693,
0.48273,
0.470595,
0.499134,
0.469652,
0.462058,
0.453413,
0.492205,
0.445795,
0.411755,
0.417762,
0.457289,
0.410886,
0.409234,
0.404671,
0.433699,
0.412761,
0.401402,
0.399241,
0.400534,
0.500582,
0.497056,
0.505185,
0.513566,
0.49337,
0.49478,
0.497331,
0.5078,
0.492904,
0.495439,
0.509765,
0.500617,
0.500496,
0.498579,
0.502452,
0.495767,
0.492418,
0.532178,
0.487239,
0.490778,
0.532587,
0.531226,
0.514971,
0.508008,
0.522873,
0.510922,
0.506331,
0.514881,
0.503665,
0.50595,
0.507369,
0.564093,
0.503697,
0.490904,
0.492619,
0.492757,
0.499196,
0.487009,
0.511748,
0.496503,
0.528087,
0.530321,
0.521323,
0.528162,
0.523491,
0.590984,
0.518188,
0.519707,
0.523899,
0.509832,
0.510681,
0.517901,
0.519491,
0.514573,
0.514277,
0.539983,
0.512916,
0.514911,
0.509598,
0.506759,
0.521826,
0.532326,
0.569281,
0.53426,
0.532554,
0.557281,
0.523047,
0.52064,
0.526745,
0.52508,
0.520098,
0.526312,
0.588521,
0.521642,
0.521533,
0.528341,
0.513678,
0.512151,
0.512889,
0.514853,
0.544135,
0.547419,
0.581306,
0.549971,
0.555533,
0.567144,
0.545485,
0.552358,
0.548104,
0.536769,
0.531712,
0.530558,
0.527094,
0.532877,
0.526495,
0.562893,
0.523512,
0.523723,
0.551537,
0.523258,
0.564756,
0.558845,
0.556582,
0.563497,
0.562767,
0.558593,
0.553899,
0.545476,
0.580512,
0.545198,
0.549744,
0.612641,
0.544416,
0.543863,
0.571488,
0.543141,
0.547621,
0.538101,
0.533139,
0.537092,
0.582399,
0.594992,
0.599264,
0.589308,
0.597175,
0.592363,
0.582121,
0.567814,
0.566365,
0.568571,
0.568065,
0.555629,
0.550152,
0.571678,
0.549305,
0.549678,
0.5949,
0.541885,
0.543321,
0.554628,
0.589999,
0.591343,
0.592389,
0.583194,
0.580138,
0.600455,
0.580509,
0.595589,
0.59721,
0.589103,
0.581502,
0.598072,
0.583347,
0.576912,
0.592589,
0.589786,
0.581154,
0.598022,
0.580623,
0.571864,
0.601092,
0.675621,
0.513888,
0.502082,
0.487614,
0.471834,
0.462279,
0.529826,
0.456633,
0.458526,
0.430508,
0.476842,
0.416256,
0.419475,
0.40619,
0.457789,
0.423414,
0.392789,
0.387412,
0.396908,
0.592783,
0.538165,
0.51734,
0.489369,
0.48818,
0.466893,
0.474517,
0.457851,
0.442332,
0.435883,
0.459804,
0.424845,
0.41486,
0.408156,
0.419153,
0.410368,
0.405497,
0.405195,
0.406276,
0.431954,
0.60598,
0.567323,
0.568176,
0.559988,
0.51269,
0.507426,
0.477582,
