0.307264,
0.494034,
0.459984,
0.463953,
0.51004,
0.408514,
0.470615,
0.441277,
0.431658,
0.417498,
0.476625,
0.42716,
0.400308,
0.404275,
0.413056,
0.38916,
0.376085,
0.50115,
0.417287,
0.384786,
0.490304,
0.521261,
0.480385,
0.465438,
0.46045,
0.474765,
0.411635,
0.460245,
0.453397,
0.397853,
0.397261,
0.458212,
0.460325,
0.416456,
0.384713,
0.377665,
0.385327,
0.436041,
0.421991,
0.465105,
0.482835,
0.48792,
0.485326,
0.482527,
0.475992,
0.472494,
0.492603,
0.473844,
0.43568,
0.466038,
0.477322,
0.418135,
0.440162,
0.431681,
0.463653,
0.451965,
0.483355,
0.395546,
0.393228,
0.371878,
0.477752,
0.477431,
0.483788,
0.485576,
0.513532,
0.479263,
0.469914,
0.470686,
0.450364,
0.466445,
0.46251,
0.445113,
0.429925,
0.453074,
0.462631,
0.444699,
0.411791,
0.417727,
0.436537,
0.482463,
0.331368,
0.326359,
0.325384,
0.328733,
0.304601,
0.29971,
0.328304,
0.297852,
0.325696,
0.333063,
0.272753,
0.251795,
0.314771,
0.330415,
0.324753,
0.301398,
0.288441,
0.250452,
0.246859,
0.24088,
0.329106,
0.335276,
0.353898,
0.336897,
0.314495,
0.31275,
0.309433,
0.305102,
0.323682,
0.329534,
0.332771,
0.328648,
0.268912,
0.259617,
0.266605,
0.298385,
0.313643,
0.326837,
0.303822,
0.291975,
0.33754,
0.335674,
0.356891,
0.340225,
0.331645,
0.319072,
0.33155,
0.323243,
0.301769,
0.340182,
0.330158,
0.299538,
0.327091,
0.321846,
0.326037,
0.299524,
0.287881,
0.272259,
0.286445,
0.302142,
0.345532,
0.342827,
0.332191,
0.34797,
0.334382,
0.343749,
0.344878,
0.342182,
0.327115,
0.343587,
0.336979,
0.34074,
0.319877,
0.328555,
0.327773,
0.31247,
0.301837,
0.271525,
0.266364,
0.259439,
1.38275,
1.36106,
1.33851,
1.30862,
1.37033,
1.37166,
1.27264,
1.25322,
1.31097,
1.39516,
1.31278,
1.28935,
1.30288,
1.39275,
1.31124,
1.27264,
1.26723,
1.27722,
1.25225,
1.28365,
1.33122,
1.42332,
1.35823,
1.36227,
1.36166,
1.32884,
1.3614,
1.33845,
1.35306,
1.2857,
1.32984,
1.3119,
1.32219,
1.33653,
1.33173,
1.36327,
1.35049,
1.30345,
1.31113,
1.38043,
1.37732,
1.36808,
1.3524,
1.36651,
1.45762,
1.36544,
1.36011,
1.35644,
1.35842,
1.40645,
1.31943,
1.30373,
1.30127,
1.35011,
1.34535,
1.35048,
1.32473,
1.33901,
1.46421,
1.36306,
1.36196,
1.37596,
1.37766,
1.45564,
1.38441,
1.36322,
1.36738,
1.36001,
1.45145,
1.36996,
1.35928,
1.35115,
1.34484,
1.41748,
1.33896,
1.31528,
1.32429,
1.32203,
1.40708,
1.32878,
1.34447,
1.31724,
1.34002,
1.39109,
1.25375,
1.2522,
1.29175,
1.33109,
1.25318,
1.24178,
1.2574,
1.20321,
1.24938,
1.2506,
1.31653,
1.23491,
1.22429,
1.2442,
1.3748,
1.22514,
1.39749,
1.31536,
1.407,
1.32836,
1.32552,
1.35194,
1.29145,
1.33881,
1.30074,
1.28509,
2.06792,
1.34327,
1.37842,
1.39582,
1.35717,
1.31102,
1.38077,
1.27984,
1.20778,
1.23896,
1.35862,
1.42175,
1.34151,
1.3252,
1.33827,
1.32602,
1.39555,
1.32172,
1.32109,
1.42214,
1.41507,
1.30368,
1.31391,
1.32569,
1.32469,
1.36046,
1.27896,
1.3302,
1.33874,
1.41679,
1.37994,
1.301,
1.3639,
1.29022,
1.39933,
1.36056,
1.37769,
1.35835,
1.38914,
1.35046,
1.33258,
1.36013,
1.32464,
1.36825,
1.36211,
1.31938,
1.3431,
1.31056,
1.24741,
1.25543,
2.80276,
2.88543,
2.82439,
2.85587,
2.83189,
2.82955,
2.8152,
2.78079,
2.83326,
2.82456,
2.79597,
2.80341,
2.80649,
2.83883,
2.8242,
2.86829,
2.864,
2.84046,
2.81508,
2.81496,
2.87105,
2.91592,
2.91048,
2.87568,
2.87706,
2.8907,
2.88106,
2.722,
2.70176,
2.84504,
2.83833,
2.8427,
2.82155,
2.84109,
2.83451,
2.90372,
2.8192,
2.85021,
2.8473,
2.85714,
2.90529,
2.79653,
2.78034,
2.9069,
2.8885,
2.88809,
2.88817,
2.89168,
2.92514,
2.88482,
2.86306,
2.88387,
2.87557,
2.89207,
2.8427,
2.8802,
2.82959,
2.87663,
2.85041,
2.85866,
2.88412,
2.93074,
2.93811,
2.89626,
2.88321,
2.8813,
2.74898,
2.88785,
2.87662,
2.89885,
2.74804,
2.86652,
2.88657,
2.89611,
2.89817,
2.90216,
2.87413,
2.88687,
2.85063,
2.88504,
2.88005,
2.89168,
2.72761,
2.91765,
2.86146,
2.89155,
2.85141,
2.74088,
2.85521,
2.89073,
2.73256,
2.88253,
2.82455,
2.84672,
2.81015,
2.86551,
2.81182,
2.8737,
2.874,
2.87886,
2.87962,
2.90154,
2.88822,
2.88009,
2.91155,
2.88567,
2.85729,
2.90153,
2.84996,
2.89072,
2.84777,
2.85062,
2.84618,
2.85064,
2.88076,
2.92809,
2.83567,
2.84464,
2.85556,
2.8461,
2.90287,
2.91063,
2.89913,
2.8789,
2.88822,
2.87665,
2.87601,
2.9201,
2.86435,
2.87267,
2.86518,
2.88963,
2.87418,
2.91499,
2.92157,
2.86978,
2.86508,
2.88689,
2.8572,
2.86989,
2.75385,
2.98623,
2.90396,
2.89576,
2.88322,
2.90031,
2.91067,
2.90707,
2.87028,
2.88331,
2.87015,
2.88787,
2.87426,
2.88804,
2.87368,
2.86225,
2.87606,
2.90774,
2.8785,
2.87573,
2.86302,
2.89424,
2.83852,
2.87048,
2.85656,
2.72967,
2.84626,
2.85584,
2.85427,
2.85503,
2.82879,
2.81637,
2.65144,
2.82564,
2.87024,
2.86861,
2.80988,
2.87426,
3.56894,
2.79243,
2.87045,
2.88113,
2.89943,
2.72316,
2.90549,
2.88475,
2.85428,
2.86815,
2.85615,
2.88302,
2.84685,
2.86858,
2.81126,
2.93481,
2.8763,
2.78044,
2.83801,
2.83687,
2.8406,
2.87278,
2.90054,
2.91964,
2.89504,
2.90952,
2.75159,
2.9124,
2.8804,
2.88503,
2.8833,
2.91145,
2.88459,
2.89679,
2.87836,
2.8877,
2.8168,
2.86339,
2.87006,
2.86736,
2.85343,
2.84544,
2.90214,
2.88514,
2.87116,
2.90676,
2.77243,
2.90943,
2.88768,
2.74221,
2.89226,
2.92581,
2.85689,
2.90274,
2.87097,
2.86814,
2.85458,
2.86339,
2.83845,
2.82991,
2.83556,
2.72273,
0.962008,
0.932851,
1.0242,
0.941601,
0.93772,
0.941788,
0.896629,
0.94582,
0.941429,
0.932815,
0.847041,
0.888295,
0.84239,
0.903161,
0.915669,
0.953058,
0.909434,
0.865113,
0.861554,
0.873797,
0.938509,
1.05171,
0.970631,
0.967415,
0.93549,
0.93689,
0.912096,
0.940222,
0.949014,
0.916883,
0.93002,
0.936404,
1.01332,
0.909092,
0.885473,
0.859309,
0.910001,
0.904209,
0.949829,
0.9305,
0.960472,
0.979308,
0.958854,
0.995846,
0.956364,
0.99689,
0.97881,
0.982074,
0.958595,
0.945059,
0.912323,
0.934474,
0.905209,
0.891192,
0.902603,
0.90309,
1.11019,
0.911053,
0.941759,
0.851172,
0.982701,
0.975496,
0.927068,
0.985458,
0.947084,
0.979225,
0.947553,
0.971021,
0.975258,
0.969054,
0.939132,
0.923846,
0.928603,
0.920993,
0.935953,
0.935897,
0.94003,
0.915335,
0.954872,
0.907897,
2.25708,
2.135,
2.14176,
2.17547,
2.10148,
2.13394,
2.17934,
2.23629,
2.14478,
2.11824,
2.19556,
2.12457,
2.15676,
2.26029,
2.10974,
2.16026,
2.10972,
2.10969,
2.11823,
2.09156,
2.28178,
2.23252,
2.17363,
2.2084,
2.21231,
2.19255,
2.20116,
2.18322,
2.19703,
2.19484,
2.1714,
2.15191,
2.19528,
2.14172,
2.07999,
2.15435,
2.12813,
2.25688,
2.19975,
2.19783,
2.26197,
2.24214,
2.24663,
2.20341,
2.25523,
2.25592,
2.07096,
2.22529,
2.16452,
2.22214,
2.17153,
2.1165,
2.11991,
2.13813,
2.17917,
2.23971,
2.13962,
2.15655,
2.14538,
2.15379,
2.23668,
2.27183,
2.22148,
2.20796,
2.22483,
2.22118,
2.18644,
2.22448,
2.18906,
2.07919,
2.20451,
2.17005,
2.23254,
2.20368,
2.23474,
2.18656,
2.11667,
2.20951,
2.14914,
2.23647,
2.95224,
3.04686,
3.0017,
3.15851,
2.99105,
2.98811,
3.0293,
3.02538,
2.94533,
3.03911,
2.94277,
2.95186,
3.03155,
3.04032,
2.92412,
3.06106,
2.93098,
2.95099,
2.90759,
2.95275,
3.02008,
3.0705,
3.0637,
3.06142,
2.9971,
3.02361,
2.84483,
2.87384,
2.93732,
2.83918,
2.97652,
3.05248,
2.97194,
3.0324,
3.0162,
2.9683,
2.94132,
2.95279,
3.00253,
2.9807,
3.05855,
3.05452,
2.91481,
3.07225,
3.04007,
3.054,
3.01268,
3.05111,
2.9679,
3.01211,
3.73432,
3.00923,
2.96233,
2.97616,
2.95617,
2.99658,
3.00729,
3.0059,
2.91633,
2.96733,
2.91892,
2.92299,
2.92875,
3.10053,
2.87548,
3.04336,
3.03384,
3.01653,
2.94853,
2.97318,
2.97218,
2.98969,
3.16142,
3.02559,
2.9664,
2.95281,
2.91484,
2.89826,
2.99629,
2.99112,
3.79007,
3.72746,
3.67838,
3.68979,
3.63554,
3.68273,
3.63453,
3.65873,
3.58294,
3.61688,
3.61403,
3.68469,
3.71996,
3.72164,
3.73958,
3.67714,
3.59946,
3.60865,
3.59816,
3.62105,
3.76002,
3.77147,
3.72095,
3.73231,
3.6265,
3.68808,
3.66269,
3.66665,
3.62879,
3.62022,
3.66153,
3.67466,
3.62098,
3.64743,
3.61614,
3.62091,
3.64637,
3.62453,
3.61467,
3.71297,
3.77412,
3.60762,
3.84456,
3.72531,
3.66431,
3.67276,
3.68371,
3.70688,
3.69904,
3.60368,
3.62542,
3.62745,
3.71235,
3.64164,
3.61861,
3.64293,
3.55285,
3.65701,
3.64008,
3.65861,
3.74674,
3.64825,
3.74146,
3.7412,
3.68756,
3.72755,
3.70821,
3.70489,
3.67625,
3.6928,
3.70977,
3.66379,
3.66625,
3.55661,
3.5369,
3.6896,
3.64947,
3.67086,
3.63389,
3.71308,
4.34908,
4.39003,
4.4049,
4.28588,
4.37105,
4.32453,
4.31391,
4.31072,
4.35666,
4.29919,
4.31977,
4.28622,
4.32432,
4.31162,
4.34802,
4.33874,
4.25683,
4.28244,
4.30294,
4.29379,
4.46003,
4.40981,
4.37266,
4.36945,
4.35696,
4.32495,
4.32995,
4.40369,
4.34478,
4.19762,
4.13532,
4.36719,
4.30674,
4.31362,
4.28416,
4.1394,
4.29697,
4.31236,
4.32289,
4.38946,
4.40803,
4.36589,
4.42347,
4.3618,
5.36568,
4.38995,
4.32645,
4.37272,
4.36844,
4.33312,
4.31436,
4.32268,
4.29252,
4.3286,
4.31478,
4.32319,
4.33676,
4.33743,
4.34369,
4.29038,
4.3975,
4.23455,
4.39638,
4.37625,
4.37096,
4.34967,
4.1857,
4.40631,
4.4242,
4.36819,
4.19284,
4.32328,
4.37844,
4.33705,
4.42044,
4.34997,
4.289,
4.32629,
4.29771,
4.34431,
6.59042,
6.75234,
6.72655,
6.73835,
6.67601,
6.6899,
6.65248,
6.63686,
6.61662,
6.54687,
6.63878,
6.64223,
6.58175,
6.64438,
6.46436,
6.6923,
6.60207,
6.56379,
6.57623,
6.68088,
6.7717,
6.77879,
6.78933,
6.56988,
6.74829,
6.77316,
6.57019,
6.72741,
6.72796,
6.70843,
6.71598,
6.70467,
6.65888,
6.65655,
6.66588,
6.65148,
6.67724,
6.74708,
6.69326,
6.63347,
6.80447,
6.72532,
6.58587,
6.58282,
6.53932,
6.74385,
6.74849,
6.7122,
6.69906,
6.55137,
6.68961,
6.70582,
6.5238,
6.83996,
6.71654,
6.73472,
6.70561,
6.52797,
6.75617,
6.71163,
6.59386,
6.77022,
6.78697,
6.75997,
6.79273,
6.72787,
6.61731,
6.57645,
6.79003,
6.703,
6.76077,
6.73773,
6.70145,
6.76529,
6.67293,
6.68628,
6.68661,
6.73052,
6.68216,
6.67068,
7.51098,
7.3845,
7.53273,
7.48465,
7.46327,
7.4178,
7.2253,
7.36787,
7.37803,
7.36169,
7.41851,
7.42517,
7.43199,
7.49187,
7.38005,
7.40729,
7.42711,
7.43737,
7.38336,
7.43422,
7.54447,
7.31927,
7.5366,
7.47626,
7.33353,
7.45242,
7.41007,
7.41702,
7.41028,
7.41303,
7.60157,
7.39224,
7.45782,
7.41028,
7.44743,
7.43615,
7.4275,
7.51422,
7.39983,
7.37851,
7.56856,
7.52966,
7.51586,
7.48543,
7.4961,
7.51363,
7.27947,
7.56657,
7.45014,
7.45506,
7.41425,
7.46561,
7.51526,
7.49743,
7.46655,
7.48019,
7.418,
7.6631,
7.40184,
7.46035,
7.46008,
7.38741,
7.53865,
7.55885,
7.51625,
7.45416,
7.32894,
7.31058,
7.43183,
7.43517,
7.30229,
7.43734,
7.43497,
7.47647,
7.44155,
7.46589,
7.44683,
7.49728,
7.26626,
7.49525,
